kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,handWingIndex,birdBodyMassLog,birdDietVend,birdDietVect,birdDietFish,birdDietVunk,birdWataroundsurfForStrat,birdFruitDiet,birdInvDiet,birdNectDiet,birdPlantDiet,birdScavDiet,birdSeedDiet,birdVertDiet,birdAerialForStrat,birdNearWaterForStrat,birdCanopyForStrat,birdGroundForStrat,birdMidHiForStrat,birdUnderForStrat,birdPrefHabitat,birdHabitatScore,categoryThreatMMA,categoryThreatIUCN,birdForStrarRef
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,680,,9,11,2019,201911090701_CN2,CN02,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,7,11,2019,201911070701_CN3,CN03,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,7,11,2019,201911070701_CN3,CN03,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,11,11,2019,201911110701_CN3,CN03,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,11,11,2019,201911110701_CN3,CN03,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,12,11,2019,201911120731_CN3,CN03,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,10,11,2019,201911101701_CN3b,CN03,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,12,11,2019,201911121601_CN3b,CN03,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,8,11,2019,201911081331_CN4,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,12,11,2019,201911120731_CN4,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,12,11,2019,201911120731_CN4,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,12,11,2019,201911121541_CN4,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,7,11,2019,201911071651_CN4b,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,7,11,2019,201911071651_CN4b,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,8,11,2019,201911081701_CN4b,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,10,11,2019,201911101751_CN4b,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,11,11,2019,201911111751_CN4b,CN04,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,7,11,2019,201911070711_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,7,11,2019,201911071431_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,8,11,2019,201911080701_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,8,11,2019,201911080701_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,9,11,2019,201911090741_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,11,11,2019,201911110701_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,11,11,2019,201911110701_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,12,11,2019,201911120701_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,12,11,2019,201911120701_CN5,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,6,11,2019,201911061731_CN5b,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,10,11,2019,201911101711_CN5b,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,10,11,2019,201911101751_CN5b,CN05,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,6,11,2019,201911061211_CN6,CN06,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,6,11,2019,201911061221_CN6,CN06,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,14,11,2019,201911140741_CN7,CN07,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,14,11,2019,201911140741_CN7,CN07,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,13,11,2019,201911131701_CN8b,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,13,11,2019,201911131701_CN8b,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,8,11,2019,201911080701_CN9,CN09,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,8,11,2019,201911080701_CN9,CN09,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,11,11,2019,201911110731_CN9,CN09,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,11,11,2019,201911111521_CN9,CN09,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,7,11,2019,201911071721_CN9b,CN09,sound record - bird song identification by specialist,,,,28.20238311,2.568201724,0,0,0,0,0,100,0,0,0,0,0,,0,,33,0,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,7,11,2019,201911071721_CN9b,CN09,sound record - bird song identification by specialist,,,,28.20238311,2.568201724,0,0,0,0,0,100,0,0,0,0,0,,0,,33,0,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,9,11,2019,201911091631_CN9b,CN09,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,6,11,2019,201911060701_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,6,11,2019,201911060701_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,7,11,2019,201911070701_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,7,11,2019,201911070701_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,9,11,2019,201911090701_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,9,11,2019,201911090711_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,11,11,2019,201911110701_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,ochrocephala,Gmelin,1788,Amazona ochrocephala Gmelin 1788,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,11,11,2019,201911110701_CN13,CN13,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,sp,,,Amazona sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,8,11,2019,201911080701_CN8,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,sp,,,Amazona sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,8,11,2019,201911080701_CN8,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,sp,,,Amazona sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,10,11,2019,201911100701_CN8,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,sp,,,Amazona sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,10,11,2019,201911100741_CN8,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,sp,,,Amazona sp  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,11,11,2019,201911110701_CN8,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Amazona,,,tao,,,Amazona tao  ,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,11,11,2019,201911110711_CN8,CN08,sound record - bird song identification by specialist,,,,30.16717907,2.678463747,0,0,0,0,0,40,0,0,30,0,30,,0,,0,33,33,33,,2,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Anabacerthia,,,ruficaudata,d'Orbigny & Lafresnaye,1838,Anabacerthia ruficaudata d'Orbigny & Lafresnaye 1838,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.284544,-50.33622,,,694,,8,11,2019,652,CN12,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Anodorhynchus,,,hyacinthinus,Latham,1790,Anodorhynchus hyacinthinus Latham 1790,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,7,11,2019,653,CN03,sound record - bird song identification by specialist,,,,30.91683163,3.124178055,0,0,0,0,0,100,0,0,0,0,0,,0,,20,0,60,20,,2,LC,VU,
