materialSampleID_bee,samplingLocationID,decimalLatitude,decimalLongitude,samplingProtocol,TypeofInteraction,SamplingTime,EventTime,Day,Month,Year,Kingdom_bee,Phylum_bee,Class_bee,Order_bee,Family_bee,Genus_bee,Subgenus_bee,SpecificEpithet _bee,scientificNameAuthorship_bee,scientificNameAuthorshipYear_bee,scientificName_bee,materialSampleID_plant,Kingdom_plant,Phylum_plant,Class_plant,Order_plant,Family_plant,Genus_plant,SpecificEpithet _plant,scientificNameAuthorship_plant,scientificNameAuthorshipYear_plant,scientificName_plant
CN-1277,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp215,Plantae,Magnoliophyta,Embryopsida,,Malpighiaceae,Banisteriopsis,muricata,(Cav.) Cuatrec.,,Banisteriopsis muricata (Cav.) Cuatrec.
CN-1278,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp215,Plantae,Magnoliophyta,Embryopsida,,Malpighiaceae,Banisteriopsis,muricata,(Cav.) Cuatrec.,,Banisteriopsis muricata (Cav.) Cuatrec.
CN-1370,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp239,Plantae,Magnoliophyta,Embryopsida,,Malpiguiaceae,Banisteriopsis,muricata,(Cav.) Cuatrec.,,Banisteriopsis muricata (Cav.) Cuatrec.
CN-1371,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp239,Plantae,Magnoliophyta,Embryopsida,,Malpiguiaceae,Banisteriopsis,muricata,(Cav.) Cuatrec.,,Banisteriopsis muricata (Cav.) Cuatrec.
CN-386,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp39,Plantae,Magnoliophyta,Embryopsida,,Fabaceae,Mimosa,pudica var. hispida,Brenan,,Mimosa pudica var. hispida Brenan
CN-197,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,30,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp21,Plantae,Magnoliophyta,Embryopsida,,Polygalaceae,Polygala,paniculata,L.,,Polygala paniculata L.
CN-592,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,11amUTC,1,4,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp107,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1291,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp316,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Hyptis,atrorubens,Poit.,,Hyptis atrorubens Poit.
CN-1292,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp316,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Hyptis,atrorubens,Poit.,,Hyptis atrorubens Poit.
CN-1293,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp314,Plantae,Magnoliophyta,Embryopsida,,Acanthaceae,Justicia,birae,"A.S.Reis, F.A.Silva, A.Gil & Kameyama",,"Justicia birae A.S.Reis, F.A.Silva, A.Gil & Kameyama"
CN-1294,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp314,Plantae,Magnoliophyta,Embryopsida,,Acanthaceae,Justicia,birae,"A.S.Reis, F.A.Silva, A.Gil & Kameyama",,"Justicia birae A.S.Reis, F.A.Silva, A.Gil & Kameyama"
CN-1295,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp314,Plantae,Magnoliophyta,Embryopsida,,Acanthaceae,Justicia,birae,"A.S.Reis, F.A.Silva, A.Gil & Kameyama",,"Justicia birae A.S.Reis, F.A.Silva, A.Gil & Kameyama"
CN-1296,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp314,Plantae,Magnoliophyta,Embryopsida,,Acanthaceae,Justicia,birae,"A.S.Reis, F.A.Silva, A.Gil & Kameyama",,"Justicia birae A.S.Reis, F.A.Silva, A.Gil & Kameyama"
CN-1297,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp314,Plantae,Magnoliophyta,Embryopsida,,Acanthaceae,Justicia,birae,"A.S.Reis, F.A.Silva, A.Gil & Kameyama",,"Justicia birae A.S.Reis, F.A.Silva, A.Gil & Kameyama"
CN-1289,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp315,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Marsypianthes,chamaedrys,(Vahl) Kuntze,,Marsypianthes chamaedrys (Vahl) Kuntze
CN-525,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,1,4,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp103,Plantae,Magnoliophyta,Embryopsida,,Polygalaceae,Polygala,paniculata,L.,,Polygala paniculata L.
CN-526,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,1,4,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp103,Plantae,Magnoliophyta,Embryopsida,,Polygalaceae,Polygala,paniculata,L.,,Polygala paniculata L.
CN-527,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,1,4,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp103,Plantae,Magnoliophyta,Embryopsida,,Polygalaceae,Polygala,paniculata,L.,,Polygala paniculata L.
CN-1062,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp266,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1064,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp268,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1068,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp272,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Cantinoa,mutabilis,(Rich.) Harley & J.F.B.Pastore,,Cantinoa mutabilis (Rich.) Harley & J.F.B.Pastore
CN-1063,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp267,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Hyptis,atrorubens,Poit.,,Hyptis atrorubens Poit.
CN-1065,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp269,Plantae,Magnoliophyta,Embryopsida,,Verbenaceae,Mesosphaerum,pectinatum,(L.) Kuntze,,Mesosphaerum pectinatum (L.) Kuntze
CN-1494,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,12amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp269,Plantae,Magnoliophyta,Embryopsida,,Verbenaceae,Mesosphaerum,pectinatum,(L.) Kuntze,,Mesosphaerum pectinatum (L.) Kuntze
CN-1495,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,12amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp269,Plantae,Magnoliophyta,Embryopsida,,Verbenaceae,Mesosphaerum,pectinatum,(L.) Kuntze,,Mesosphaerum pectinatum (L.) Kuntze
CN-1497,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,12amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp269,Plantae,Magnoliophyta,Embryopsida,,Verbenaceae,Mesosphaerum,pectinatum,(L.) Kuntze,,Mesosphaerum pectinatum (L.) Kuntze
CN-1067,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp271,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-1488,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,12amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp271,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-1066,CN09,-6.244426,-50.315309,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp270,Plantae,Magnoliophyta,Embryopsida,,Fabaceae,Senna,pendula,(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby,,Senna pendula (Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby
CN-191,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp20,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,semiamplexicaule,E.L.Cabral,,Borreria semiamplexicaule E.L.Cabral
CN-184,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp19,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Helicteres,eitenii,Leane,,Helicteres eitenii Leane
CN-185,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp19,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Helicteres,eitenii,Leane,,Helicteres eitenii Leane
CN-186,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp19,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Helicteres,eitenii,Leane,,Helicteres eitenii Leane
CN-187,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp19,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Helicteres,eitenii,Leane,,Helicteres eitenii Leane
CN-294,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,12amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp24,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Helicteres,eitenii,Leane,,Helicteres eitenii Leane
CN-1245,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp297,Plantae,Magnoliophyta,Embryopsida,,Convolvulaceae,Operculina,hamiltonii,(G.Don) D.F.Austin & Staples,,Operculina hamiltonii (G.Don) D.F.Austin & Staples
CN-1246,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp297,Plantae,Magnoliophyta,Embryopsida,,Convolvulaceae,Operculina,hamiltonii,(G.Don) D.F.Austin & Staples,,Operculina hamiltonii (G.Don) D.F.Austin & Staples
CN-1247,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp297,Plantae,Magnoliophyta,Embryopsida,,Convolvulaceae,Operculina,hamiltonii,(G.Don) D.F.Austin & Staples,,Operculina hamiltonii (G.Don) D.F.Austin & Staples
CN-1175,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,12amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp291,Plantae,Magnoliophyta,Embryopsida,,Convolvulaceae,Operculina,hamiltonii,(G.Don) D.F.Austin & Staples,,Operculina hamiltonii (G.Don) D.F.Austin & Staples
CN-287,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,12amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp26,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Riencourtia,pedunculosa,(Rich.) Pruski,,Riencourtia pedunculosa (Rich.) Pruski
CN-288,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,12amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp26,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Riencourtia,pedunculosa,(Rich.) Pruski,,Riencourtia pedunculosa (Rich.) Pruski
CN-289,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,12amUTC,26,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp26,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Riencourtia,pedunculosa,(Rich.) Pruski,,Riencourtia pedunculosa (Rich.) Pruski
CN-1387,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp281,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Lepidaploa,arenaria,(Mart. ex DC.) H.Rob.,,Lepidaploa arenaria (Mart. ex DC.) H.Rob.
CN-1377,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,11amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp277,Plantae,Magnoliophyta,Embryopsida,,Malpiguiaceae,Peixotoa,reticulata,Griseb.,,Peixotoa reticulata Griseb.
CN-1378,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,11amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp277,Plantae,Magnoliophyta,Embryopsida,,Malpiguiaceae,Peixotoa,reticulata,Griseb.,,Peixotoa reticulata Griseb.
CN-1390,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp282,Plantae,Magnoliophyta,Embryopsida,,Malpiguiaceae,Peixotoa,reticulata,Griseb.,,Peixotoa reticulata Griseb.
CN-1391,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp282,Plantae,Magnoliophyta,Embryopsida,,Malpiguiaceae,Peixotoa,reticulata,Griseb.,,Peixotoa reticulata Griseb.
CN-1376,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,11amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp276,Plantae,Magnoliophyta,Embryopsida,,Melastomataceae,Pterolepis,trichotoma,(Rottb.) Cogn.,,Pterolepis trichotoma (Rottb.) Cogn.
CN-1560,CN14,-6.186415,-50.129326,Active_net_collecting,visiting,1,11amUTC,14,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp201,Plantae,Magnoliophyta,Embryopsida,,Malpighiaceae,Byrsonima,chrysophylla,Kunth,,Byrsonima chrysophylla Kunth
CN-200,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,30,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,cilipes,Fabricius,1804,Trigona cilipes Fabricius 1804,pp81,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-1389,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,dimidiata,Smith,1854,Trigona dimidiata Smith 1854,pp282,Plantae,Magnoliophyta,Embryopsida,,Malpiguiaceae,Peixotoa,reticulata,Griseb.,,Peixotoa reticulata Griseb.
CN-1857,CN01,-6.175786,-50.409092,Active_net_collecting,visiting,1,11amUTC,17,8,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,UCR11,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Marsypianthes,chamaedrys,(Vahl) Kuntze,,Marsypianthes chamaedrys (Vahl) Kuntze
CN-1858,CN01,-6.175786,-50.409092,Active_net_collecting,visiting,1,11amUTC,17,8,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,UCR11,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Marsypianthes,chamaedrys,(Vahl) Kuntze,,Marsypianthes chamaedrys (Vahl) Kuntze
CN-1668,CN02,-6.173898,-50.377923,Active_net_collecting,visiting,1,11amUTC,17,8,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,UCR1,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-717,CN02,-6.173898,-50.377923,Active_net_collecting,visiting,1,11amUTC,31,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp98,Plantae,Magnoliophyta,Embryopsida,,Polygalaceae,Polygala,paniculata,L.,,Polygala paniculata L.
CN-1786,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,17,8,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,UCR6,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Marsypianthes,chamaedrys,(Vahl) Kuntze,,Marsypianthes chamaedrys (Vahl) Kuntze
CN-333,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp32,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,pectinatum,(L.) Kuntze,,Mesosphaerum pectinatum (L.) Kuntze
CN-1334,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp160,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-1335,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp160,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-116,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp2,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-117,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp2,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-347,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,12amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp12,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-106,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp4,Plantae,Magnoliophyta,Embryopsida,,Fabaceae,Chamaecrista,nictitans subsp. patellaria,(DC. ex Collad.) H.S.Irwin & Barneby,,Chamaecrista nictitans subsp. patellaria (DC. ex Collad.) H.S.Irwin & Barneby
CN-105,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp6,Plantae,Magnoliophyta,Embryopsida,,Fabaceae,Chamaecrista,nictitans subsp. patellaria,(DC. ex Collad.) H.S.Irwin & Barneby,,Chamaecrista nictitans subsp. patellaria (DC. ex Collad.) H.S.Irwin & Barneby
CN-1276,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp217,Plantae,Magnoliophyta,Embryopsida,,Oxalidaceae,Oxalis,barrelieri,L.,,Oxalis barrelieri L.
CN-345,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,12amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,pp11,Plantae,Magnoliophyta,Embryopsida,,Polygalaceae,Polygala,paniculata,L.,,Polygala paniculata L.
