kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,beeAttractScent,beeBodyWeight,beeCropPol,beeITDist,beeMaxComDist,beeMaxHomDist,beeMaxForDist,beeNesting,beeNestLoc,beeNestType,beeSociality,beeTipHomDist,beeWingLoad,beekeepSp,categoryThreatMMA,categoryThreatIUCN,beekeepRef
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,24.5,83,705,understory,27,3,2022,CN-821,CN01,Scent_trap,,,,,8.645131039,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,24.6,83,692,understory,27,3,2022,CN-808,CN03,Scent_trap,,,,,8.571498442,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,25.5,75,662,understory,27,3,2022,CN-825,CN04,Scent_trap,,,,,8.66172713,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,29.1,81,412,understory,1,4,2022,CN-917,CN06,Scent_trap,,,,,8.675618196,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.20235,-50.343878,28,HI,603,understory,1,4,2022,CN-999,CN07,Scent_trap,,,,,8.668883462,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.20235,-50.343878,28,HI,603,understory,1,4,2022,CN-1057,CN07,Scent_trap,,,,,8.705982366,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.20235,-50.343878,28,HI,603,understory,1,4,2022,CN-1058,CN07,Scent_trap,,,,,8.614902401,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.215823,-50.317763,24.6,HI,466,understory,1,4,2022,CN-1021,CN08,Scent_trap,,,,,8.568947415,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1493,CN09,Active_net_collecting,,,,,8.698026999,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,698,understory,16,5,2022,CN-1353,CN11,Honey_trap,,,,,8.582220447,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,698,understory,4,4,2022,CN-893,CN11,Scent_trap,,,,,10.00208053,no,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,698,understory,4,4,2022,CN-914,CN11,Scent_trap,,,,,8.584615958,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1381,CN12,Honey_trap,,,,,8.647554792,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1394,CN12,Honey_trap,,,,,8.676527914,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1396,CN12,Honey_trap,,,,,8.635885425,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1397,CN12,Honey_trap,,,,,8.697785987,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1398,CN12,Honey_trap,,,,,8.614483257,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-842,CN13,Scent_trap,,,,,8.640228349,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-858,CN14,Scent_trap,,,,,8.642994739,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,lacteipennis,Friese,1900,Trigona lacteipennis Friese 1900,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.20235,-50.343878,28,HI,603,understory,1,4,2022,CN-1029,CN07,Scent_trap,,,,,9.434319458,no,1.45,0.286347892,0.151413534,0.410434812,ant,renter,,Social,0.075884847,0.9805,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,lacteipennis,Friese,1900,Trigona lacteipennis Friese 1900,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,understory,17,5,2022,CN-1250,CN10,Active_net_collecting,,,,,9.387388352,no,1.45,0.286347892,0.151413534,0.410434812,ant,renter,,Social,0.075884847,0.9805,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,lacteipennis,Friese,1900,Trigona lacteipennis Friese 1900,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,understory,17,5,2022,CN-1251,CN10,Active_net_collecting,,,,,9.488508733,no,1.45,0.286347892,0.151413534,0.410434812,ant,renter,,Social,0.075884847,0.9805,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,31,3,2022,CN-751,CN01,Active_net_collecting,,,,,10.04804889,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,31,3,2022,CN-752,CN01,Active_net_collecting,,,,,11.33396195,yes,1.6,0.376778846,0.210895766,0.515382324,cavity,renter,,Social,0.104413579,1.0807,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,31,3,2022,CN-753,CN01,Active_net_collecting,,,,,9.939982138,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,31,3,2022,CN-754,CN01,Active_net_collecting,,,,,9.971675772,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,31,3,2022,CN-755,CN01,Active_net_collecting,,,,,9.985161039,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,31,3,2022,CN-756,CN01,Active_net_collecting,,,,,10.01430987,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,31,3,2022,CN-760,CN01,Active_net_collecting,,,,,11.43526423,yes,1.6,0.376778846,0.210895766,0.515382324,cavity,renter,,Social,0.104413579,1.0807,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,11,5,2022,CN-1590,CN01,Active_net_collecting,,,,,8.682283433,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,17,8,2022,CN-1859,CN01,Active_net_collecting,,,,,8.637546819,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,17,8,2022,CN-1860,CN01,Active_net_collecting,,,,,9.953227388,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,17,8,2022,CN-1861,CN01,Active_net_collecting,,,,,8.705348646,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-718,CN02,Active_net_collecting,,,,,10.03679686,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-723,CN02,Active_net_collecting,,,,,10.08436088,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-724,CN02,Active_net_collecting,,,,,10.04930731,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-725,CN02,Active_net_collecting,,,,,9.97405973,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-726,CN02,Active_net_collecting,,,,,10.01320004,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-727,CN02,Active_net_collecting,,,,,10.11087748,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-728,CN02,Active_net_collecting,,,,,9.931377823,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-699,CN02,Honey_trap,,,,,10.10302321,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-732,CN02,Honey_trap,,,,,10.00064877,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-272,CN03,Active_net_collecting,,,,,9.915333144,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-334,CN03,Active_net_collecting,,,,,16.28432183,yes,1.9,0.608366147,0.376083795,0.766932389,cavity,renter,,Social,0.182271671,1.2811,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-335,CN03,Active_net_collecting,,,,,10.71847753,yes,1.55,0.344861549,0.189520632,0.478891598,cavity,renter,,Social,0.094200968,1.0473,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-336,CN03,Active_net_collecting,,,,,9.914386576,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-337,CN03,Active_net_collecting,,,,,9.393794706,yes,1.45,0.286347892,0.151413534,0.410434812,cavity,renter,,Social,0.075884847,0.9805,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-338,CN03,Active_net_collecting,,,,,9.971935408,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-339,CN03,Active_net_collecting,,,,,10.01305777,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-340,CN03,Active_net_collecting,,,,,8.698548099,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-341,CN03,Active_net_collecting,,,,,8.704164946,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1333,CN03,Active_net_collecting,,,,,8.629741404,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1577,CN03,Active_net_collecting,,,,,8.657686674,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1578,CN03,Active_net_collecting,,,,,8.66484631,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,pallens,Fabricius,1798,Trigona pallens Fabricius 1798,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-283,CN03,Honey_trap,,,,,9.969085242,yes,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,no,NE,NE,
